Master Subject ID,Primary Key,Occurred Date,Location,Subject Sex,Subject Race,Subject Race Ethnicity,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description
459928013: 20201391391,20201391391,05/18/2020 12:00:00 AM,2207 WICKERSHAM LN,M,W,White,3121646,10056710,3,1,78741,23.14,TRAVIS COUNTY
459928388: 20201401433,20201401433,05/19/2020 12:00:00 AM,12100 N IH 35 NB,F,W,Hispanic,3135460,10117241,7,1,78753,437,TRAVIS COUNTY
459928391: 20203280687,20203280687,11/23/2020 12:00:00 AM,6603 N IH 35 SVRD NB,F,I,Hispanic,3126381,10092414,4,1,78752,434,TRAVIS COUNTY
459928567: 20201420087,20201420087,05/21/2020 12:00:00 AM,12101 N LAMAR BLVD,M,W,White,3133121,10117697,7,1,78753,412,TRAVIS COUNTY
459929252: 20201441854,20201441854,05/23/2020 12:00:00 AM,219 E 6TH ST,F,W,Hispanic,3114957,10070462,9,1,78701,11,TRAVIS COUNTY
459929255: 20201450215,20201450215,05/24/2020 12:00:00 AM,600 SAN JACINTO BLVD,F,W,White,3115066,10070551,9,1,78701,11,TRAVIS COUNTY
459929273: 20201441885,20201441885,05/23/2020 12:00:00 AM,9041 RESEARCH BLVD SVRD NB,M,W,Hispanic,3118850,10109294,7,1,78758,454,TRAVIS COUNTY
459929277: 20201450218,20201450218,05/24/2020 12:00:00 AM,W 6TH ST / RIO GRANDE ST,M,B,Black,3112176,10071387,9,1,78701,11,TRAVIS COUNTY
459929281: 20201450258,20201450258,05/24/2020 12:00:00 AM,600 TRINITY ST,M,W,White,3115397,10070441,9,1,78701,11,TRAVIS COUNTY
459929287: 20201450016,20201450016,05/24/2020 12:00:00 AM,223 E 6TH ST,M,W,White,3115004,10070454,9,1,78701,11,TRAVIS COUNTY
459929414: 20201440181,20201440181,05/23/2020 12:00:00 AM,400 E 6TH ST,M,W,Hispanic,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
459929773: 20201440021,20201440021,05/23/2020 12:00:00 AM,5105 TERI RD,M,W,White,3116401,10044164,2,1,78744,24.13,TRAVIS COUNTY
459930158: 20201471494,20201471494,05/26/2020 12:00:00 AM,1700 BURTON DR,M,W,Hispanic,3119263,10059823,3,1,78741,23.16,TRAVIS COUNTY
459930493: 20201490174,20201490174,05/28/2020 12:00:00 AM,W 7TH ST / CONGRESS AVE,F,W,White,3114410,10071083,9,1,78701,11,TRAVIS COUNTY
459930608: 20201931535,20201931535,07/11/2020 12:00:00 AM,80 BLOCK CONGRESS AVE,M,W,White,3113687,10068735,9,1,78701,11,TRAVIS COUNTY
459930808: 20202220949,20202220949,08/09/2020 12:00:00 AM,715 E 8TH ST,M,W,Hispanic,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459931165: 20201510145,20201510145,05/30/2020 12:00:00 AM,401 E 6TH ST,M,W,Hispanic,3115440,10070324,9,1,78701,11,TRAVIS COUNTY
459931256: 20201510048,20201510048,05/30/2020 12:00:00 AM,10207 LAKE CREEK PKWY,M,B,Black,3096923,10140658,6,2,78729,204,WILLIAMSON COUNTY
459931377: 20201510145,20201510145,05/30/2020 12:00:00 AM,401 E 6TH ST,M,W,Hispanic,3115440,10070324,9,1,78701,11,TRAVIS COUNTY
459933427: 20202950004,20202950004,10/21/2020 12:00:00 AM,919 E 32ND ST,M,W,Hispanic,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
459934274: 20201761045,20201761045,06/24/2020 12:00:00 AM,703 LAMBIE ST,M,W,White,3115790,10066587,9,1,78701,11,TRAVIS COUNTY
459934274: 20202781063,20202781063,10/04/2020 12:00:00 AM,10 N IH 35 SVRD SB,M,W,White,3116383,10065120,9,1,78701,11,TRAVIS COUNTY
459934492: 20201640144,20201640144,06/12/2020 12:00:00 AM,2707 S IH 35 SVRD NB,F,W,Hispanic,3114497,10056575,3,1,78741,23,TRAVIS COUNTY
459934600: 20201641006,20201641006,06/12/2020 12:00:00 AM,1000 W 6TH ST,M,W,White,3110765,10071987,9,1,78703,12,TRAVIS COUNTY
459934625: 20201641581,20201641581,06/12/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459934758: 20201651194,20201651194,06/13/2020 12:00:00 AM,1918 HEARTHSTONE DR,F,W,Hispanic,3119782,10106978,7,1,78757,405,TRAVIS COUNTY
459934772: 20201660406,20201660406,06/14/2020 12:00:00 AM,500 N IH 35 SVRD SB,M,B,Black,3116639,10069697,9,1,78701,11,TRAVIS COUNTY
459934827: 20201661198,20201661198,06/14/2020 12:00:00 AM,715 E 8TH ST,M,W,Hispanic,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459934829: 20201661222,20201661222,06/14/2020 12:00:00 AM,8220 W SH 71,M,W,Hispanic,3068873,10061969,8,1,78735,19.20,TRAVIS COUNTY
459935034: 20201750666,20201750666,06/23/2020 12:00:00 AM,1000 E 51ST ST,M,W,White,3123812,10086476,9,1,78751,3,TRAVIS COUNTY
459935341: 20201680074,20201680074,06/16/2020 12:00:00 AM,E 6TH ST / SAN JACINTO BLVD,M,W,Hispanic,3115085,10070527,9,1,78701,11,TRAVIS COUNTY
459935753: 20201691120,20201691120,06/17/2020 12:00:00 AM,7000 ZACHARY DR,M,U,Unknown,3144259,10085089,1,1,78724,22.20,TRAVIS COUNTY
459936171: 20202200876,20202200876,08/07/2020 12:00:00 AM,5112 S 1ST ST,F,W,White,3103640,10050800,3,1,78745,20,TRAVIS COUNTY
459936227: 20201710329,20201710329,06/19/2020 12:00:00 AM,9516 N LAMAR BLVD,M,W,Hispanic,3128173,10106462,4,1,78758,409,TRAVIS COUNTY
459936251: 20201710936,20201710936,06/19/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459936397: 20202080037,20202080037,07/26/2020 12:00:00 AM,4140 GOVERNORS ROW,F,W,White,3112240,10051266,2,1,78744,24.11,TRAVIS COUNTY
459936397: 20202711305,20202711305,09/27/2020 12:00:00 AM,2101 E BEN WHITE BLVD SVRD EB,F,W,White,3114583,10051563,2,1,78744,24.11,TRAVIS COUNTY
459936428: 20201731012,20201731012,06/21/2020 12:00:00 AM,800 N IH 35 SB,M,B,Black,3117061,10070681,9,1,78701,11,TRAVIS COUNTY
459936474: 20201711403,20201711403,06/19/2020 12:00:00 AM,10125 N IH 35 SVRD NB,M,W,Hispanic,3132525,10106450,4,1,78753,416,TRAVIS COUNTY
459937232: 20202560404,20202560404,09/12/2020 12:00:00 AM,2806 REAL ST,F,U,Unknown,3123932,10076394,1,1,78722,4,TRAVIS COUNTY
459937522: 20201770135,20201770135,06/25/2020 12:00:00 AM,805 NECHES ST,F,W,Hispanic,3116109,10071215,9,1,78701,11,TRAVIS COUNTY
459937529: 20201770135,20201770135,06/25/2020 12:00:00 AM,805 NECHES ST,M,W,Hispanic,3116109,10071215,9,1,78701,11,TRAVIS COUNTY
459937998: 20201791187,20201791187,06/27/2020 12:00:00 AM,800 BLOCK E 8TH ST,M,B,Black,3117445,10070584,1,1,78702,9,TRAVIS COUNTY
459937998: 20202220994,20202220994,08/09/2020 12:00:00 AM,700K E 8TH ST,M,B,Black,3116658,10070827,9,1,78701,11,TRAVIS COUNTY
459938009: 20201791196,20201791196,06/27/2020 12:00:00 AM,715 E 8TH ST,M,B,Black,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459938010: 20201791203,20201791203,06/27/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459938016: 20201791559,20201791559,06/27/2020 12:00:00 AM,9300 NORTHGATE BLVD,F,B,Black,3122003,10108886,4,1,78758,407,TRAVIS COUNTY
459938016: 20202941128,20202941128,10/20/2020 12:00:00 AM,1501 E HOWARD LN,F,B,Black,3144857,10121346,7,1,78754,439,TRAVIS COUNTY
459938105: 20201801398,20201801398,06/28/2020 12:00:00 AM,8800 N IH 35 SVRD SB,M,W,Hispanic,3129363,10101734,4,1,78753,431,TRAVIS COUNTY
459938631: 20201821198,20201821198,06/30/2020 12:00:00 AM,8885 RESEARCH BLVD SVRD NB,M,B,Black,3120732,10108224,4,1,78758,407,TRAVIS COUNTY
459939029: 20201840207,20201840207,07/02/2020 12:00:00 AM,1515 WICKERSHAM LN,M,W,Hispanic,3122306,10058898,3,1,78741,23.24,TRAVIS COUNTY
459939061: 20201831570,20201831570,07/01/2020 12:00:00 AM,1601 MONTOPOLIS DR,M,W,Hispanic,3127800,10056392,3,1,78741,23.21,TRAVIS COUNTY
459939526: 20201861162,20201861162,07/04/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459939526: 20201861200,20201861200,07/04/2020 12:00:00 AM,714 E 8TH ST,F,W,White,3116959,10070809,9,1,78701,11,TRAVIS COUNTY
459939533: 20201861162,20201861162,07/04/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459939537: 20202221013,20202221013,08/09/2020 12:00:00 AM,700K E 8TH ST,F,W,Hispanic,3116658,10070827,9,1,78701,11,TRAVIS COUNTY
459939537: 20202670767,20202670767,09/23/2020 12:00:00 AM,100 E 4TH ST,F,W,Hispanic,3114138,10070091,9,1,78701,11,TRAVIS COUNTY
459939590: 20201861162,20201861162,07/04/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459939815: 20203201440,20203201440,11/15/2020 12:00:00 AM,3154 E SH 71 SVRD EB,F,W,Hispanic,3146534,10047586,2,1,78617,23.19,TRAVIS COUNTY
459939925: 20201880931,20201880931,07/06/2020 12:00:00 AM,11350 FOUR POINTS DR,M,W,Hispanic,3079276,10120166,6,1,78726,346,TRAVIS COUNTY
459940186: 20203130968,20203130968,11/08/2020 12:00:00 AM,E 12TH ST / MC KINLEY AVE,M,W,Hispanic,3127011,10074144,1,1,78702,8,TRAVIS COUNTY
459940577: 20201861162,20201861162,07/04/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459940937: 20201920253,20201920253,07/10/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459940937: 20201921529,20201921529,07/10/2020 12:00:00 AM,715 E 8TH ST,M,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459941112: 20201930791,20201930791,07/11/2020 12:00:00 AM,9113 IVALENES HOPE DR,M,W,White,3109040,10151879,6,2,78717,205.16,WILLIAMSON COUNTY
459942104: 20202140902,20202140902,08/01/2020 12:00:00 AM,3621 W SLAUGHTER LN,M,W,White,3080000,10039550,8,1,78749,313,TRAVIS COUNTY
459942570: 20201990800,20201990800,07/17/2020 12:00:00 AM,1205 N LAMAR BLVD,M,W,White,3111654,10073987,9,1,78703,16,TRAVIS COUNTY
459942616: 20201991478,20201991478,07/17/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459942619: 20201991579,20201991579,07/17/2020 12:00:00 AM,715 E 8TH ST,M,W,Hispanic,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459943481: 20202031309,20202031309,07/21/2020 12:00:00 AM,2301 PERRY AVE,F,W,Hispanic,3107600,10062311,9,1,78704,13.12,TRAVIS COUNTY
459944062: 20202970110,20202970110,10/23/2020 12:00:00 AM,411 E 6TH ST,F,W,Hispanic,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
459944246: 20202070773,20202070773,07/25/2020 12:00:00 AM,2911 STRATFORD DR,M,B,Black,3100397,10075800,8,1,78746,19.10,TRAVIS COUNTY
459944724: 20202080646,20202080646,07/26/2020 12:00:00 AM,9100 N CAPITAL OF TEXAS HWY NB,M,W,White,3109944,10114333,10,1,78759,301,TRAVIS COUNTY
459945416: 20202120017,20202120017,07/30/2020 12:00:00 AM,E 6TH ST / RED RIVER ST,M,B,Black,3116099,10070216,9,1,78701,11,TRAVIS COUNTY
459945740: 20202130014,20202130014,07/31/2020 12:00:00 AM,1701 S HEATHERWILDE BLVD,M,M,Middle Eastern,3140502,10130608,7,1,78660,443,TRAVIS COUNTY
459945936: 20202141423,20202141423,08/01/2020 12:00:00 AM,E 4TH ST / CONGRESS AVE,M,W,White,3114110,10070073,9,1,78701,11,TRAVIS COUNTY
459945959: 20202141429,20202141429,08/01/2020 12:00:00 AM,E 4TH ST / CONGRESS AVE,M,A,Asian,3114110,10070073,9,1,78701,11,TRAVIS COUNTY
459945970: 20202141507,20202141507,08/01/2020 12:00:00 AM,300 CONGRESS AVE,F,W,White,3113982,10069743,9,1,78701,11,TRAVIS COUNTY
459946036: 20202140198,20202140198,08/01/2020 12:00:00 AM,8515 S IH 35 SVRD NB,M,P,Hawaiian,3102777,10035021,2,1,78744,24.51,TRAVIS COUNTY
459946038: 20202890309,20202890309,10/15/2020 12:00:00 AM,7400 N IH 35 SVRD SB,M,W,White,3126286,10095654,4,1,78752,400,TRAVIS COUNTY
459946187: 20202160016,20202160016,08/03/2020 12:00:00 AM,8300 S 1ST ST,F,W,White,3098281,10038499,2,1,78748,24.23,TRAVIS COUNTY
459946408: 20202150294,20202150294,08/02/2020 12:00:00 AM,7433 BONNIEBROOK DR,M,W,White,3073427,10062885,8,1,78735,19.20,TRAVIS COUNTY
459947125: 20202191255,20202191255,08/06/2020 12:00:00 AM,1910 W BRAKER LN,M,W,Hispanic,3124637,10116179,7,1,78758,418,TRAVIS COUNTY
459947450: 20202220245,20202220245,08/09/2020 12:00:00 AM,7104 NORTHEAST DR,F,B,Black,3133900,10090625,1,1,78723,21.12,TRAVIS COUNTY
459947500: 20202220959,20202220959,08/09/2020 12:00:00 AM,700 E 8TH ST,F,W,White,3116658,10070827,9,1,78701,11,TRAVIS COUNTY
459947504: 20202220937,20202220937,08/09/2020 12:00:00 AM,715 E 8TH ST,F,W,White,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459947509: 20202220928,20202220928,08/09/2020 12:00:00 AM,715 E 8TH ST,F,B,Black,3116884,10070627,9,1,78701,11,TRAVIS COUNTY
459947619: 20202221529,20202221529,08/09/2020 12:00:00 AM,101 RED RIVER ST,M,W,White,3115682,10068574,9,1,78701,11,TRAVIS COUNTY
459947924: 20202221174,20202221174,08/09/2020 12:00:00 AM,5808 MC KINNEY FALLS PKWY,M,W,White,3121774,10038741,2,1,78744,24.48,TRAVIS COUNTY
459948024: 20202231573,20202231573,08/10/2020 12:00:00 AM,2900 N IH 35 SVRD SB,M,B,Black,3119758,10077944,9,1,78705,4,TRAVIS COUNTY
459948024: 20202580676,20202580676,09/14/2020 12:00:00 AM,8220 JAMESTOWN DR,M,B,Black,3122424,10102846,4,1,78758,401,TRAVIS COUNTY
459948094: 20202660627,20202660627,09/22/2020 12:00:00 AM,2525 W ANDERSON LN,M,W,White,3116494,10102602,7,1,78757,15,TRAVIS COUNTY
459948094: 20203170037,20203170037,11/12/2020 12:00:00 AM,800 BRAZOS ST,M,W,White,3114918,10071459,9,1,78701,11,TRAVIS COUNTY
459948216: 20205023617,20205023617,05/31/2020 12:00:00 AM,W CESAR CHAVEZ ST / COLORADO ST,F,W,White,3113386,10069166,9,1,78701,11,TRAVIS COUNTY
459948828: 20202261446,20202261446,08/13/2020 12:00:00 AM,5808 BURNET RD,F,W,Hispanic,3114296,10094831,7,1,78756,2,TRAVIS COUNTY
459948885: 20202261305,20202261305,08/13/2020 12:00:00 AM,7316 CAMERON RD,M,W,Hispanic,3130160,10093252,4,1,78752,433,TRAVIS COUNTY
459948912: 20202231573,20202231573,08/10/2020 12:00:00 AM,2900 N IH 35 SVRD SB,M,B,Black,3119758,10077944,9,1,78705,4,TRAVIS COUNTY
459949940: 20202311192,20202311192,08/18/2020 12:00:00 AM,6725 CIRCLE S RD,F,B,Black,3103895,10042420,2,1,78745,24.22,TRAVIS COUNTY
459949940: 20202610905,20202610905,09/17/2020 12:00:00 AM,6725 CIRCLE S RD,F,B,Black,3103895,10042420,2,1,78745,24.22,TRAVIS COUNTY
459949940: 20202830149,20202830149,10/09/2020 12:00:00 AM,6725 CIRCLE S RD,F,B,Black,3103895,10042420,2,1,78745,24.22,TRAVIS COUNTY
459950343: 20202920146,20202920146,10/18/2020 12:00:00 AM,11655 RESEARCH BLVD SVRD NB,M,W,White,3112132,10124897,6,1,78759,325,TRAVIS COUNTY
459950343: 20203080055,20203080055,11/03/2020 12:00:00 AM,BEAVER CREEK DR / BIG TRL,M,W,White,3114032,10123470,6,1,78759,325,TRAVIS COUNTY
459950819: 20202341434,20202341434,08/21/2020 12:00:00 AM,SPRINGDALE RD / PECAN BROOK DR,M,W,Hispanic,3139573,10089769,1,1,78724,22,TRAVIS COUNTY
459950904: 20202360055,20202360055,08/23/2020 12:00:00 AM,600 RIO GRANDE ST,M,W,Hispanic,3112157,10071412,9,1,78701,11,TRAVIS COUNTY
459950914: 20203300073,20203300073,11/25/2020 12:00:00 AM,10219 MATOCA WAY,M,W,White,3086145,10131751,6,1,78726,343,TRAVIS COUNTY
459950928: 20202360165,20202360165,08/23/2020 12:00:00 AM,11122 BRISTA WAY,M,W,Hispanic,3086412,10131657,6,1,78726,343,TRAVIS COUNTY
459950943: 20202361035,20202361035,08/23/2020 12:00:00 AM,3100 E PARMER LN,M,W,Hispanic,3148297,10110956,1,1,78754,449,TRAVIS COUNTY
459951339: 20202220453,20202220453,08/09/2020 12:00:00 AM,700K E 8TH ST,F,B,Black,3116658,10070827,9,1,78701,11,TRAVIS COUNTY
459951820: 20201191134,20201191134,04/28/2020 12:00:00 AM,4900 MUELLER BLVD,M,B,Black,3125557,10083907,9,1,78723,3,TRAVIS COUNTY
459951952: 20202390422,20202390422,08/26/2020 12:00:00 AM,717 E 7TH ST,M,W,Hispanic,3116761,10070297,9,1,78701,11,TRAVIS COUNTY
459952028: 20202391477,20202391477,08/26/2020 12:00:00 AM,101 RED RIVER ST,F,W,White,3115682,10068574,9,1,78701,11,TRAVIS COUNTY
459952143: 20202400621,20202400621,08/27/2020 12:00:00 AM,400 CONGRESS AVE,M,W,White,3113984,10070176,9,1,78701,11,TRAVIS COUNTY
459952760: 20202421173,20202421173,08/29/2020 12:00:00 AM,E 11TH ST / SAN JACINTO BLVD,F,W,White,3115589,10072236,1,1,78701,11,TRAVIS COUNTY
459953022: 20202440187,20202440187,08/31/2020 12:00:00 AM,2336 DOUGLAS ST,M,W,White,3117764,10056344,3,1,78741,23.13,TRAVIS COUNTY
459953028: 20202440187,20202440187,08/31/2020 12:00:00 AM,2336 DOUGLAS ST,F,W,White,3117764,10056344,3,1,78741,23.13,TRAVIS COUNTY
459953642: 20202331201,20202331201,08/20/2020 12:00:00 AM,4700 E RIVERSIDE DR,M,W,Hispanic,3121986,10058214,3,1,78741,23.24,TRAVIS COUNTY
459953688: 20202460114,20202460114,09/02/2020 12:00:00 AM,919 E 32ND ST,M,B,Black,3119190,10079092,9,1,78705,4,TRAVIS COUNTY
459953734: 20203090985,20203090985,11/04/2020 12:00:00 AM,1600 PAYTON GIN RD,F,B,Black,3122588,10105986,4,1,78758,407,TRAVIS COUNTY
459954016: 20203280444,20203280444,11/23/2020 12:00:00 AM,4504 RED RIVER ST,M,W,White,3121320,10084438,9,1,78751,3,TRAVIS COUNTY
459954544: 20202481468,20202481468,09/04/2020 12:00:00 AM,300 W 6TH ST,M,W,White,3113404,10071112,9,1,78701,11,TRAVIS COUNTY
459954621: 20202500203,20202500203,09/06/2020 12:00:00 AM,709 PATTERSON AVE,M,W,Hispanic,3107069,10074283,9,1,78703,12,TRAVIS COUNTY
459954661: 20202500968,20202500968,09/06/2020 12:00:00 AM,1200 MEARNS MEADOW BLVD,M,B,Black,3126337,10108492,4,1,78758,409,TRAVIS COUNTY
459955383: 20202711580,20202711580,09/27/2020 12:00:00 AM,1600 PAYTON GIN RD,F,W,Hispanic,3122588,10105986,4,1,78758,407,TRAVIS COUNTY
459955383: 20203141198,20203141198,11/09/2020 12:00:00 AM,1600 PAYTON GIN RD,F,W,Hispanic,3122588,10105986,4,1,78758,407,TRAVIS COUNTY
459955716: 20202491523,20202491523,09/05/2020 12:00:00 AM,300 E 4TH ST,M,B,Black,3114943,10069872,9,1,78701,11,TRAVIS COUNTY
459955894: 20202540917,20202540917,09/10/2020 12:00:00 AM,4700 S CONGRESS AVE,F,A,Asian,3106509,10051553,3,1,78745,20,TRAVIS COUNTY
459955894: 20202911534,20202911534,10/17/2020 12:00:00 AM,4970 W US 290 HWY SVRD WB,F,A,Asian,3090133,10057850,-,1,78735,19.15,TRAVIS COUNTY
459956236: 20202550882,20202550882,09/11/2020 12:00:00 AM,10800 HARD ROCK RD,M,W,White,3091818,10137514,6,2,78750,204,WILLIAMSON COUNTY
459956345: 20202970110,20202970110,10/23/2020 12:00:00 AM,411 E 6TH ST,F,W,Hispanic,3115554,10070290,9,1,78701,11,TRAVIS COUNTY
459956347: 20202571542,20202571542,09/13/2020 12:00:00 AM,3300 MANOR RD,F,W,White,3126868,10078022,1,1,78723,3,TRAVIS COUNTY
459956672: 20202581330,20202581330,09/14/2020 12:00:00 AM,110 E 2ND ST,F,A,Asian,3114155,10069411,9,1,78701,11,TRAVIS COUNTY
459957819: 20202610844,20202610844,09/17/2020 12:00:00 AM,1000 PAYTON GIN RD,F,B,Black,3125583,10104533,4,1,78758,406,TRAVIS COUNTY
459958179: 20202621349,20202621349,09/18/2020 12:00:00 AM,8455 LYNDON LN,M,W,White,3106073,10140059,6,2,78729,204,WILLIAMSON COUNTY
459958223: 20202640106,20202640106,09/20/2020 12:00:00 AM,2400 NUECES ST,M,A,Asian,3113941,10078075,9,1,78705,6,TRAVIS COUNTY
459958810: 20202781069,20202781069,10/04/2020 12:00:00 AM,7017 WANDERING OAK RD,M,W,Hispanic,3075106,10055815,8,1,78749,347,TRAVIS COUNTY
459958999: 20202661360,20202661360,09/22/2020 12:00:00 AM,609 CONGRESS AVE,F,W,Hispanic,3114472,10070855,9,1,78701,11,TRAVIS COUNTY
459959402: 20202670767,20202670767,09/23/2020 12:00:00 AM,100 E 4TH ST,F,W,White,3114138,10070091,9,1,78701,11,TRAVIS COUNTY
459959594: 20203621152,20203621152,12/27/2020 12:00:00 AM,625 E STASSNEY LN,M,W,White,3106503,10046087,3,1,78745,24.43,TRAVIS COUNTY
459959606: 20202621287,20202621287,09/18/2020 12:00:00 AM,VIKING DR / LITTLE ELM PARK,M,U,Unknown,3125381,10105994,4,1,78758,406,TRAVIS COUNTY
459959714: 20202690079,20202690079,09/25/2020 12:00:00 AM,401 E 6TH ST,M,B,Black,3115440,10070324,9,1,78701,11,TRAVIS COUNTY
459959747: 20202690112,20202690112,09/25/2020 12:00:00 AM,4600 MONTEREY OAKS BLVD,F,W,White,3084747,10056776,8,1,78749,320,TRAVIS COUNTY
459959768: 20203061882,20203061882,11/01/2020 12:00:00 AM,6001 MIDDLE FISKVILLE RD,M,W,Hispanic,3124396,10090821,4,1,78752,15,TRAVIS COUNTY
459959878: 20202700017,20202700017,09/26/2020 12:00:00 AM,9900 N LAMAR BLVD,M,W,Hispanic,3128871,10107706,4,1,78758,409,TRAVIS COUNTY
459959975: 20202701548,20202701548,09/26/2020 12:00:00 AM,10711 NEWMONT RD,M,W,Hispanic,3129175,10111130,4,1,78758,409,TRAVIS COUNTY
459960046: 20202720186,20202720186,09/28/2020 12:00:00 AM,8800 S 1ST ST,F,W,Hispanic,3097309,10036580,2,1,78748,24.23,TRAVIS COUNTY
459960076: 20202720140,20202720140,09/28/2020 12:00:00 AM,500 SAN JACINTO BLVD,M,W,White,3114905,10070325,9,1,78701,11,TRAVIS COUNTY
459960359: 20203410165,20203410165,12/06/2020 12:00:00 AM,E 6TH ST / TRINITY ST,M,W,White,3115416,10070416,9,1,78701,11,TRAVIS COUNTY
459961406: 20202740992,20202740992,09/30/2020 12:00:00 AM,1600 WICKERSHAM LN,F,B,Black,3122230,10059265,3,1,78741,23.24,TRAVIS COUNTY
459961716: 20202770229,20202770229,10/03/2020 12:00:00 AM,2006 CONESTOGA TRL,M,W,Hispanic,3110349,10044449,2,1,78744,24.11,TRAVIS COUNTY
459961803: 20202780221,20202780221,10/04/2020 12:00:00 AM,820 W 3RD ST,M,B,Black,3111067,10070850,9,1,78701,12,TRAVIS COUNTY
459961838: 20202771074,20202771074,10/03/2020 12:00:00 AM,9017 BANCROFT TRL,M,W,Hispanic,3102624,10139676,6,2,78729,204,WILLIAMSON COUNTY
459962669: 20202810176,20202810176,10/07/2020 12:00:00 AM,9005 ALDERMAN DR,M,W,Hispanic,3109381,10028695,2,1,78747,24.40,TRAVIS COUNTY
459963010: 20202811501,20202811501,10/07/2020 12:00:00 AM,2500K E SH 71 WB,F,W,White,3140776,10051641,2,1,78719,9800,TRAVIS COUNTY
459963102: 20202780021,20202780021,10/04/2020 12:00:00 AM,408 E 6TH ST,M,B,Black,3115586,10070497,9,1,78701,11,TRAVIS COUNTY
459963156: 20202791321,20202791321,10/05/2020 12:00:00 AM,3300 PARKER LN,F,W,White,3114830,10054201,3,1,78741,23,TRAVIS COUNTY
459963473: 20202831239,20202831239,10/09/2020 12:00:00 AM,20 N IH 35 SVRD SB,M,W,White,3116222,10065572,9,1,78701,11,TRAVIS COUNTY
459963482: 20202840078,20202840078,10/10/2020 12:00:00 AM,400 E 6TH ST,F,W,White,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
459963483: 20202840078,20202840078,10/10/2020 12:00:00 AM,400 E 6TH ST,M,W,White,3115491,10070521,9,1,78701,11,TRAVIS COUNTY
459963555: 20202850217,20202850217,10/11/2020 12:00:00 AM,600 E 6TH ST,M,B,Black,3116181,10070257,9,1,78701,11,TRAVIS COUNTY
459963595: 20202851458,20202851458,10/11/2020 12:00:00 AM,9911 BRODIE LN,M,W,White,3081605,10039615,5,1,78748,317,TRAVIS COUNTY
459963599: 20202851565,20202851565,10/11/2020 12:00:00 AM,11500 ROCK ROSE AVE,M,B,Black,3119461,10119310,7,1,78758,454,TRAVIS COUNTY
459963708: 20202860134,20202860134,10/12/2020 12:00:00 AM,419 E 6TH ST,F,B,Black,3115622,10070268,9,1,78701,11,TRAVIS COUNTY
459963872: 20203121296,20203121296,11/07/2020 12:00:00 AM,1143 SHADY LN,M,B,Black,3130846,10069275,3,1,78721,21.11,TRAVIS COUNTY
459964608: 20203111543,20203111543,11/06/2020 12:00:00 AM,2508 E RIVERSIDE DR,M,W,White,3120959,10059177,3,1,78741,23,TRAVIS COUNTY
459964884: 20202890024,20202890024,10/15/2020 12:00:00 AM,12520 N IH 35 SVRD SB,F,B,Black,3134098,10121506,7,1,78753,412,TRAVIS COUNTY
459965552: 20202910108,20202910108,10/17/2020 12:00:00 AM,85 RAINEY ST,F,W,White,3115844,10067685,9,1,78701,11,TRAVIS COUNTY
459965648: 20202920118,20202920118,10/18/2020 12:00:00 AM,1200 N IH 35 NB,M,W,Hispanic,3117625,10072361,1,1,78702,8,TRAVIS COUNTY
459965743: 20202911542,20202911542,10/17/2020 12:00:00 AM,10001 RUTLAND VILLAGE EAST,M,W,White,3123739,10110900,4,1,78758,408,TRAVIS COUNTY
459965783: 20202910195,20202910195,10/17/2020 12:00:00 AM,300 E 6TH ST,M,W,Hispanic,3115155,10070604,9,1,78701,11,TRAVIS COUNTY
459966032: 20202910366,20202910366,10/17/2020 12:00:00 AM,12333 PALOMA BLANCO WAY,F,W,Hispanic,-,-,-,-,-,-,Other
459966132: 20202970231,20202970231,10/23/2020 12:00:00 AM,2904 GUADALUPE ST,M,W,Hispanic,3114063,10080869,9,1,78705,2,TRAVIS COUNTY
