Unique ID,Primary Key,Occurred Date,Occurred Time,Location,GO Sector Name,Nature of Contact,Reason Desc,R2R Level,Master Subject ID,Highest Subject Resistance by R2R,Weapon Used 1,Weapon Used 2,Weapon Used 3,Weapon Used 4,Weapon Used 5,Number of Shots,Highest Subject Injury by R2R,Effects Officer Desc,Officer Commission Date,Officer Years of Experience Ranges,Officer Yrs of Service,Officer Organization Desc,X Coordinate,Y Coordinate,Council District,County Code,Zip Code,Census Tract,County Description,Highest R2R Level,Used Firearm(s),Used Impact Weapon(s),Used Taser(s),Used Canine(s),Used Chemical Agent(s),Used PIT(s),Used Weaponless
20203060104459969264AP7421,20203060104,11/01/2020 12:00:00 AM,0052,9428 PARKFIELD DR,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969264: 20203060104,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,8,EDWARD 800 REG II PATROL,3124931,10107547,4,1,78758,407,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060137459969989AP4951,20203060137,11/01/2020 12:00:00 AM,0048,500 TRINITY ST,George,5-VIEWED OFFENSE [non MV-Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459969989: 20203060137,5 - Passive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/27/2003 12:00:00 AM,16 - 20,17,GEORGE 1100 REG I NIGHTS,3115296,10070097,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060137459969989AP7597,20203060137,11/01/2020 12:00:00 AM,0135,500 TRINITY ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969989: 20203060137,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/21/2014 12:00:00 AM,6 - 10,7,GEORGE 1100 REG I NIGHTS,3115296,10070097,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060171459154699AP8536,20203060171,11/01/2020 12:00:00 AM,-,1505 TOWN CREEK DR,Henry,4-DISPATCHED CALL [non MV Stop],NECESSARY TO DEFEND ANOTHER,3,459154699: 20203060171,2 - Aggressive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,3,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,HENRY 800 REG III PATROL,3119555,10061293,3,1,78741,23,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
20203060198459969124AP6499,20203060198,11/01/2020 12:00:00 AM,0138,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND ANOTHER,3,459969124: 20203060198,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,-,01/02/2009 12:00:00 AM,11 - 15,12,GEORGE 600 REG I EVENING,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203060198459969124AP8570,20203060198,11/01/2020 12:00:00 AM,0145,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459969124: 20203060198,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,MINOR INJURY,12/22/2017 12:00:00 AM,1 - 5,3,GEORGE 300 REG I EVENING,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203060268459497889AP8115,20203060268,11/01/2020 12:00:00 AM,0410,4410 S 2ND ST,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,34,459497889: 20203060268,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,DAVID 800 REG IV PATROL,3104607,10053362,3,1,78745,20,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203060268459497889AP9120,20203060268,11/01/2020 12:00:00 AM,-,4410 S 2ND ST,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459497889: 20203060268,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,DAVID 800 REG IV PATROL,3104607,10053362,3,1,78745,20,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060330288651622AP8403,20203060330,11/01/2020 12:00:00 AM,-,3004 E 2ND ST,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,288651622: 20203060330,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,09/02/2018 12:00:00 AM,1 - 5,2,CHARLIE 800 REG III PATROL,3124838,10065581,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060330288651622AP8572,20203060330,11/01/2020 12:00:00 AM,0149,3004 E 2ND ST,Charlie,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,288651622: 20203060330,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,5 - Complaint Of Injury/Pain But None Observed,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,CHARLIE 800 REG III PATROL,3124838,10065581,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060330288651622AP9119,20203060330,11/01/2020 12:00:00 AM,0149,3004 E 2ND ST,Charlie,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,288651622: 20203060330,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,CHARLIE 800 REG III PATROL,3124838,10065581,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060330288651622AP9172,20203060330,11/01/2020 12:00:00 AM,-,3004 E 2ND ST,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,288651622: 20203060330,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,01/27/2020 12:00:00 AM,1 - 5,1,CHARLIE 800 REG III PATROL,3124838,10065581,3,1,78702,9,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060391459166207AP7837,20203060391,11/01/2020 12:00:00 AM,0215,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND REPORTING OFFICER,4,459166207: 20203060391,4 - Preparatory Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,-,03/20/2015 12:00:00 AM,6 - 10,6,GEORGE 300 REG I EVENING,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060391459166207AP8674,20203060391,11/01/2020 12:00:00 AM,0215,400 E 6TH ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459166207: 20203060391,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,GEORGE 900 REG I NIGHTS,3115491,10070521,9,1,78701,11,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060433459970582AP3750,20203060433,11/01/2020 12:00:00 AM,0215,E 7TH ST / TRINITY ST,George,5-VIEWED OFFENSE [non MV-Stop],OTHER (DOCUMENT IN SUPPLEMENT),3,459970582: 20203060433,2 - Aggressive Resistance,CHEMICAL AGENT - OTHER,-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,10/23/1998 12:00:00 AM,21+,22,PUBLIC INFORMATION OFFICE,3115530,10070760,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,1,0,0
20203060433459972372AP3750,20203060433,11/01/2020 12:00:00 AM,-,E 7TH ST / TRINITY ST,George,5-VIEWED OFFENSE [non MV-Stop],OTHER (DOCUMENT IN SUPPLEMENT),3,459972372: 20203060433,2 - Aggressive Resistance,-,-,-,-,-,-,6 - No Complaint Of Injury/Pain,-,10/23/1998 12:00:00 AM,21+,22,PUBLIC INFORMATION OFFICE,3115530,10070760,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,0
20203060433459972373AP7402,20203060433,11/01/2020 12:00:00 AM,-,E 7TH ST / TRINITY ST,George,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO DEFEND ANOTHER,3,459972373: 20203060433,2 - Aggressive Resistance,CHEMICAL AGENT - O C SPRAY,-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,03/22/2013 12:00:00 AM,6 - 10,8,MOTORS NORTH 2 HWY ENFORCEMENT,3115530,10070760,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,1,0,0
20203060510459969147AP8247,20203060510,11/01/2020 12:00:00 AM,0320,3310 NORTHLAND DR,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969147: 20203060510,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,BAKER 800 NIGHT REG I PATROL,3109472,10095826,10,1,78731,306,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060510459969147AP9264,20203060510,11/01/2020 12:00:00 AM,0320,3310 NORTHLAND DR,Baker,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969147: 20203060510,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/19/2020 12:00:00 AM,<1,0,ACADEMY CADET TRAINING REG II,3109472,10095826,10,1,78731,306,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060517212337008AP8526,20203060517,11/01/2020 12:00:00 AM,0323,300 EBERHART LN,Frank,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,212337008: 20203060517,2 - Aggressive Resistance,CED - PRONGS-ENTER # CYCLES (use #shots field),-,-,-,-,1,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,FRANK 800 REG IV PATROL,3102845,10045119,2,1,78745,24.44,TRAVIS COUNTY,Level 3,0,0,1,0,0,0,0
20203060517212337008AP8783,20203060517,11/01/2020 12:00:00 AM,0323,300 EBERHART LN,Frank,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,212337008: 20203060517,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/01/2018 12:00:00 AM,1 - 5,2,FRANK 800 REG IV PATROL,3102845,10045119,2,1,78745,24.44,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060517212337008AP9076,20203060517,11/01/2020 12:00:00 AM,0323,300 EBERHART LN,Frank,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,212337008: 20203060517,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,FRANK 600 EVENINGS REG IV PATROL,3102845,10045119,2,1,78745,24.44,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203060739186058028AP6298,20203060739,11/01/2020 12:00:00 AM,0755,8600 BRODIE LN,David,4-DISPATCHED CALL [non MV Stop],TO RESTRAIN FOR SUBJECTS SAFETY,4,186058028: 20203060739,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/20/2008 12:00:00 AM,11 - 15,12,DAVID 100 REG IV PATROL,3083990,10044790,8,1,78749,335,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203061273459969183AP8283,20203061273,11/01/2020 12:00:00 AM,1622,S LAMAR BLVD / LA CASA DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969183: 20203061273,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,METRO TAC REGION 4,3103165,10062522,5,1,78704,19.23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203061273459969183AP9104,20203061273,11/01/2020 12:00:00 AM,1622,S LAMAR BLVD / LA CASA DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969183: 20203061273,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,DAVID 300 REG IV PATROL,3103165,10062522,5,1,78704,19.23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203061273459969183AP9111,20203061273,11/01/2020 12:00:00 AM,1622,S LAMAR BLVD / LA CASA DR,David,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459969183: 20203061273,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,DAVID 300 REG IV PATROL,3103165,10062522,5,1,78704,19.23,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203061519169940423AP7824,20203061519,11/01/2020 12:00:00 AM,1857,800 W 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,169940423: 20203061519,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,GEORGE 800 REG 1 NIGHTS,3111739,10071612,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203061519169940423AP8235,20203061519,11/01/2020 12:00:00 AM,-,800 W 6TH ST,George,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,169940423: 20203061519,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,0,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,GEORGE 800 REG 1 NIGHTS,3111739,10071612,9,1,78701,11,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203061882459959768AP5618,20203061882,11/01/2020 12:00:00 AM,2354,6001 MIDDLE FISKVILLE RD,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459959768: 20203061882,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2006 12:00:00 AM,11 - 15,14,IDA 500 REG I PATROL,3124396,10090821,4,1,78752,15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203061882459959768AP8380,20203061882,11/01/2020 12:00:00 AM,2354,6001 MIDDLE FISKVILLE RD,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459959768: 20203061882,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,06/23/2017 12:00:00 AM,1 - 5,3,IDA 500 REG I PATROL,3124396,10090821,4,1,78752,15,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203070422373689658AP4695,20203070422,11/02/2020 12:00:00 AM,-,1950 WEBBERVILLE RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,373689658: 20203070422,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/10/2002 12:00:00 AM,16 - 20,18,CHARLIE 100 REG III PATROL,3136562,10077162,1,1,78721,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203070422373689658AP7706,20203070422,11/02/2020 12:00:00 AM,-,1950 WEBBERVILLE RD,Charlie,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,373689658: 20203070422,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,05/30/2014 12:00:00 AM,6 - 10,6,CHARLIE 100 REG III PATROL,3136562,10077162,1,1,78721,21,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203070908356660557AP6676,20203070908,11/02/2020 12:00:00 AM,1633,914 W ANDERSON LN,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,356660557: 20203070908,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,04/16/2007 12:00:00 AM,11 - 15,14,CAREER CRIMINAL UNIT,3122667,10100313,7,1,78757,405,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203070908356660557AP7327,20203070908,11/02/2020 12:00:00 AM,1633,914 W ANDERSON LN,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,356660557: 20203070908,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,11/30/2012 12:00:00 AM,6 - 10,8,CAREER CRIMINAL UNIT,3122667,10100313,7,1,78757,405,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203070908356660557AP8278,20203070908,11/02/2020 12:00:00 AM,1633,914 W ANDERSON LN,Ida,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,356660557: 20203070908,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,IDA 400 REG I PATROL,3122667,10100313,7,1,78757,405,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203080055459950343AP8197,20203080055,11/03/2020 12:00:00 AM,0124,BEAVER CREEK DR / BIG TRL,Adam,4-DISPATCHED CALL [non MV Stop],"IN CUSTODY, MAINTAINING CONTROL",4,459950343: 20203080055,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,10/28/2016 12:00:00 AM,1 - 5,4,ADAM 700 REG II PATROL,3114032,10123470,6,1,78759,325,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203080055459950343AP9049,20203080055,11/03/2020 12:00:00 AM,0124,BEAVER CREEK DR / BIG TRL,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459950343: 20203080055,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,ADAM 700 REG II PATROL,3114032,10123470,6,1,78759,325,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203080055459950343AP9090,20203080055,11/03/2020 12:00:00 AM,0124,BEAVER CREEK DR / BIG TRL,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,2,459950343: 20203080055,3 - Defensive Resistance,IMPACT MUNITION/BEANBAG RND-ENTER # SHOTS,-,-,-,-,1,4 - Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,ADAM 700 REG II PATROL,3114032,10123470,6,1,78759,325,TRAVIS COUNTY,Level 2,0,1,0,0,0,0,0
20203080106459298032AP8905,20203080106,11/03/2020 12:00:00 AM,0245,10001 N CAPITAL OF TEXAS HWY NB,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459298032: 20203080106,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,05/10/2019 12:00:00 AM,1 - 5,1,ADAM 700 REG II PATROL,3114411,10115303,7,1,78759,324,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203080106459298032AP9049,20203080106,11/03/2020 12:00:00 AM,0245,10001 N CAPITAL OF TEXAS HWY NB,Adam,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459298032: 20203080106,2 - Aggressive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,01/27/2020 12:00:00 AM,1 - 5,1,ADAM 700 REG II PATROL,3114411,10115303,7,1,78759,324,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203081276459622345AP8109,20203081276,11/03/2020 12:00:00 AM,2301,10111 GOLDEN MEADOW DR,Edward,5-VIEWED OFFENSE [non MV-Stop],NECESSARY TO EFFECT ARREST / DETENTION,3,459622345: 20203081276,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,07/08/2016 12:00:00 AM,1 - 5,4,EDWARD 400 REG II PATROL,3123304,10111518,4,1,78758,408,TRAVIS COUNTY,Level 3,0,0,0,0,0,0,1
20203090809313786672AP8549,20203090809,11/04/2020 12:00:00 AM,1523,1434 W WELLS BRANCH PKWY,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,313786672: 20203090809,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,EDWARD 500 REG II PATROL,3137595,10134828,7,1,78660,441,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203090809313786672AP8600,20203090809,11/04/2020 12:00:00 AM,1523,1434 W WELLS BRANCH PKWY,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,313786672: 20203090809,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,FRANK 300 REG IV PATROL,3137595,10134828,7,1,78660,441,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203090985459953734AP4859,20203090985,11/04/2020 12:00:00 AM,1841,1600 PAYTON GIN RD,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459953734: 20203090985,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,09/06/2002 12:00:00 AM,16 - 20,18,MOTORS SOUTH 1 HWY ENFORCEMENT,3122588,10105986,4,1,78758,407,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203090985459953734AP8267,20203090985,11/04/2020 12:00:00 AM,1841,1600 PAYTON GIN RD,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459953734: 20203090985,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED,10/28/2016 12:00:00 AM,1 - 5,4,EDWARD 500 REG II PATROL,3122588,10105986,4,1,78758,407,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203090985459953734AP8599,20203090985,11/04/2020 12:00:00 AM,1830,1600 PAYTON GIN RD,Edward,4-DISPATCHED CALL [non MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,4,459953734: 20203090985,3 - Defensive Resistance,WEAPONLESS (PRESSURE POINTS/KICKS/HAND),-,-,-,-,-,6 - No Complaint Of Injury/Pain,NO COMPLAINT OF INJURY/PAIN,12/22/2017 12:00:00 AM,1 - 5,3,EDWARD 500 REG II PATROL,3122588,10105986,4,1,78758,407,TRAVIS COUNTY,Level 4,0,0,0,0,0,0,1
20203100682459970581AP6305,20203100682,11/05/2020 12:00:00 AM,1430,130 CR 153,-,2-WARRANT SERVICE [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,2,459970581: 20203100682,3 - Defensive Resistance,IMPACT MUNITION/BEANBAG RND-ENTER # SHOTS,-,-,-,-,1,4 - Complaint Of Injury/Pain,-,06/20/2008 12:00:00 AM,11 - 15,12,TACTICAL  INTEL UNIT,-,-,-,-,-,-,Other,Level 2,0,1,0,0,0,0,0
20203100895337119773AP7249,20203100895,11/05/2020 12:00:00 AM,-,105 E STASSNEY LN,Frank,2-WARRANT SERVICE [non-MV Stop],NECESSARY TO EFFECT ARREST / DETENTION,2,337119773: 20203100895,3 - Defensive Resistance,IMPACT MUNITION/BEANBAG RND-ENTER # SHOTS,-,-,-,-,1,3 - Minor Injury,NO COMPLAINT OF INJURY/PAIN,07/13/2012 12:00:00 AM,6 - 10,8,METRO TAC REGION 4,3105011,10047327,3,1,78745,24.43,TRAVIS COUNTY,Level 2,0,1,0,0,0,0,0
